config_id,asset,vix_lookback,elevated_pct,buy_multiplier,calm_fraction,max_buy_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg17_lb504_ep80.0_bm3.0_cf0.9,BTC,504,80.0,3.0,0.9,4.0,9.381859319287042,1.0688231941974513,9.855679074865842,1.0673092354078406,False,9.367787112080554,1.0669080991686817,9.84088617851966,1.0652491717139174,False
cfg17_lb504_ep80.0_bm3.0_cf0.9,OIL,504,80.0,3.0,0.9,4.0,1.1678486577899865,0.22527748081200502,1.1798550873762443,0.22782375575083372,False,1.1660991475337072,0.22382248413770411,1.1780850183556857,0.2262905906561879,False
cfg18_lb504_ep90.0_bm1.5_cf0.75,SP500,504,90.0,1.5,0.75,4.0,67.71510797579779,0.1600307644673653,85.27722344483453,0.1530965091120862,False,67.6189226031004,0.15931494889416126,85.14917987853534,0.15233705290993851,False
cfg18_lb504_ep90.0_bm1.5_cf0.75,GOLD,504,90.0,1.5,0.75,4.0,2.0030266802183183,0.48420893851838714,2.2312322553607693,0.5049170813430391,False,2.0003073970067518,0.48150490844760907,2.227883543414292,0.5019039393179513,False
cfg18_lb504_ep90.0_bm1.5_cf0.75,SILVER,504,90.0,1.5,0.75,4.0,1.5629102289004506,0.2985837349644105,1.686659698183187,0.3196772758715409,False,1.5608518095505122,0.2970175220729929,1.6841286627489933,0.31790937005101605,False
cfg18_lb504_ep90.0_bm1.5_cf0.75,BTC,504,90.0,1.5,0.75,4.0,7.737008849549267,1.0414212035121106,9.855679074865842,1.0673092354078406,False,7.7257159213586775,1.0397084625106925,9.84088617851966,1.0652491717139174,False
cfg18_lb504_ep90.0_bm1.5_cf0.75,OIL,504,90.0,1.5,0.75,4.0,1.159378097868083,0.2019498837596763,1.1798550873762443,0.22782375575083372,False,1.1579244268725262,0.20048769145655804,1.1780850183556857,0.2262905906561879,False
cfg19_lb504_ep90.0_bm1.5_cf0.9,SP500,504,90.0,1.5,0.9,4.0,78.27623875161215,0.15612381129361316,85.27722344483453,0.1530965091120862,False,78.16087738356383,0.15537938652438416,85.14917987853534,0.15233705290993851,False
cfg19_lb504_ep90.0_bm1.5_cf0.9,GOLD,504,90.0,1.5,0.9,4.0,2.160916630022575,0.497795154454627,2.2312322553607693,0.5049170813430391,False,2.1577365898693786,0.49491916402622693,2.227883543414292,0.5019039393179513,False
cfg19_lb504_ep90.0_bm1.5_cf0.9,SILVER,504,90.0,1.5,0.9,4.0,1.64544359271243,0.31332677461666164,1.686659698183187,0.3196772758715409,False,1.6430375466022178,0.31164848948782287,1.6841286627489933,0.31790937005101605,False
cfg19_lb504_ep90.0_bm1.5_cf0.9,BTC,504,90.0,1.5,0.9,4.0,9.040598566309637,1.0603273807887164,9.855679074865842,1.0673092354078406,False,9.027126354853308,1.0584062459764103,9.84088617851966,1.0652491717139174,False
cfg19_lb504_ep90.0_bm1.5_cf0.9,OIL,504,90.0,1.5,0.9,4.0,1.1705469648644693,0.22021940305315843,1.1798550873762443,0.22782375575083372,False,1.1688530073618597,0.2187330978865413,1.1780850183556857,0.2262905906561879,False
cfg20_lb504_ep90.0_bm2.0_cf0.75,SP500,504,90.0,2.0,0.75,4.0,67.75487713311837,0.16007276084402897,85.27722344483453,0.1530965091120862,False,67.65858996177194,0.15935704855930477,85.14917987853534,0.15233705290993851,False
