config_id,asset,sharpe_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg20_sw60_pl756_k1.0_mm0.25,GOLD,60,756,1.0,0.25,2.2313272008782534,0.5049668288163278,2.2312322553607693,0.5049170813430391,True,2.22797834637094,0.5019534137043496,2.227883543414292,0.5019039393179513,True
cfg20_sw60_pl756_k1.0_mm0.25,SILVER,60,756,1.0,0.25,1.6867038598692328,0.31967361664815436,1.686659698183187,0.3196772758715409,False,1.6841727581262018,0.31790553983982583,1.6841286627489933,0.31790937005101605,False
cfg20_sw60_pl756_k1.0_mm0.25,BTC,60,756,1.0,0.25,9.85398468589208,1.06728226063289,9.855679074865842,1.0673092354078406,False,9.8391967288499,1.0652221469704808,9.84088617851966,1.0652491717139174,False
cfg20_sw60_pl756_k1.0_mm0.25,OIL,60,756,1.0,0.25,1.1808051576632153,0.2279771712610166,1.1798550873762443,0.22782375575083372,True,1.1790336621106938,0.22644386595993848,1.1780850183556857,0.2262905906561879,True
cfg21_sw60_pl756_k1.0_mm0.5,SP500,60,756,1.0,0.5,85.28142942131197,0.15310924920001884,85.27722344483453,0.1530965091120862,True,85.15337953973363,0.15234974793780473,85.14917987853534,0.15233705290993851,True
cfg21_sw60_pl756_k1.0_mm0.5,GOLD,60,756,1.0,0.5,2.2313164467389455,0.5049447484667056,2.2312322553607693,0.5049170813430391,True,2.227967608378992,0.5019315163866708,2.227883543414292,0.5019039393179513,True
cfg21_sw60_pl756_k1.0_mm0.5,SILVER,60,756,1.0,0.5,1.6869021085884648,0.3197189810047593,1.686659698183187,0.3196772758715409,True,1.6843707091746802,0.3179510300100657,1.6841286627489933,0.31790937005101605,True
cfg21_sw60_pl756_k1.0_mm0.5,BTC,60,756,1.0,0.5,9.853626898802503,1.067269185285865,9.855679074865842,1.0673092354078406,False,9.83883708396202,1.0652090408456663,9.84088617851966,1.0652491717139174,False
cfg21_sw60_pl756_k1.0_mm0.5,OIL,60,756,1.0,0.5,1.1805686731159863,0.22794650631053534,1.1798550873762443,0.22782375575083372,True,1.1787975326453681,0.22641329835705193,1.1780850183556857,0.2262905906561879,True
cfg22_sw60_pl756_k1.5_mm0.25,SP500,60,756,1.5,0.25,85.27428340686768,0.15311431424029393,85.27722344483453,0.1530965091120862,False,85.14624425504094,0.15235473961933813,85.14917987853534,0.15233705290993851,False
cfg22_sw60_pl756_k1.5_mm0.25,GOLD,60,756,1.5,0.25,2.2314296221966226,0.50500401598967,2.2312322553607693,0.5049170813430391,True,2.2280806139035447,0.501990563185594,2.227883543414292,0.5019039393179513,True
cfg22_sw60_pl756_k1.5_mm0.25,SILVER,60,756,1.5,0.25,1.6866244993803274,0.31966487849327074,1.686659698183187,0.3196772758715409,False,1.6840935167971915,0.31789677499973945,1.6841286627489933,0.31790937005101605,False
