config_id,asset,skew_window,neg_threshold,pos_threshold,buy_multiplier,reduce_fraction,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg16_sw90_nt-0.5_pt0.25_bm1.5_rf0.85,GOLD,90,-0.5,0.25,1.5,0.85,2.214504273362305,0.5004042228142016,2.2312322553607693,0.5049170813430391,False,2.211189201229812,0.4974125094925555,2.227883543414292,0.5019039393179513,False
cfg16_sw90_nt-0.5_pt0.25_bm1.5_rf0.85,SILVER,90,-0.5,0.25,1.5,0.85,1.6802469608028163,0.31817324534896874,1.686659698183187,0.3196772758715409,False,1.677731556565621,0.31640589706644145,1.6841286627489933,0.31790937005101605,False
cfg16_sw90_nt-0.5_pt0.25_bm1.5_rf0.85,BTC,90,-0.5,0.25,1.5,0.85,9.900948207189554,1.0727741623059301,9.855679074865842,1.0673092354078406,True,9.886105503337674,1.0707239289488573,9.84088617851966,1.0652491717139174,True
cfg16_sw90_nt-0.5_pt0.25_bm1.5_rf0.85,OIL,90,-0.5,0.25,1.5,0.85,1.1851908878705022,0.226221175119607,1.1798550873762443,0.22782375575083372,False,1.1834161560103509,0.22466105212504633,1.1780850183556857,0.2262905906561879,False
cfg17_sw90_nt-0.5_pt0.25_bm1.5_rf0.95,SP500,90,-0.5,0.25,1.5,0.95,85.31939031291489,0.15367951983675587,85.27722344483453,0.1530965091120862,True,85.19128343299998,0.15291991647502662,85.14917987853534,0.15233705290993851,True
cfg17_sw90_nt-0.5_pt0.25_bm1.5_rf0.95,GOLD,90,-0.5,0.25,1.5,0.95,2.22645738805445,0.5036174654766384,2.2312322553607693,0.5049170813430391,False,2.2231181907622313,0.5006114719734331,2.227883543414292,0.5019039393179513,False
cfg17_sw90_nt-0.5_pt0.25_bm1.5_rf0.95,SILVER,90,-0.5,0.25,1.5,0.95,1.6849011433884395,0.31927917684434287,1.686659698183187,0.3196772758715409,False,1.6823742488268014,0.31751139390455924,1.6841286627489933,0.31790937005101605,False
cfg17_sw90_nt-0.5_pt0.25_bm1.5_rf0.95,BTC,90,-0.5,0.25,1.5,0.95,9.869436032553523,1.069196985974191,9.855679074865842,1.0673092354078406,True,9.85462519590202,1.0671404116371936,9.84088617851966,1.0652491717139174,True
cfg17_sw90_nt-0.5_pt0.25_bm1.5_rf0.95,OIL,90,-0.5,0.25,1.5,0.95,1.178895992335322,0.22722050240570987,1.1798550873762443,0.22782375575083372,False,1.1771284796883597,0.22568208200835957,1.1780850183556857,0.2262905906561879,False
cfg18_sw90_nt-0.5_pt0.25_bm2.0_rf0.85,SP500,90,-0.5,0.25,2.0,0.85,85.41874827334522,0.15486173371170714,85.27722344483453,0.1530965091120862,True,85.29049220730344,0.15410192807437129,85.14917987853534,0.15233705290993851,True
cfg18_sw90_nt-0.5_pt0.25_bm2.0_rf0.85,GOLD,90,-0.5,0.25,2.0,0.85,2.215880595245374,0.5006372691043949,2.2312322553607693,0.5049170813430391,False,2.2125627129772907,0.497646213476691,2.227883543414292,0.5019039393179513,False
cfg18_sw90_nt-0.5_pt0.25_bm2.0_rf0.85,SILVER,90,-0.5,0.25,2.0,0.85,1.6808736037911778,0.31832396254732226,1.686659698183187,0.3196772758715409,False,1.6783565080173368,0.31655655872074495,1.6841286627489933,0.31790937005101605,False
cfg18_sw90_nt-0.5_pt0.25_bm2.0_rf0.85,BTC,90,-0.5,0.25,2.0,0.85,9.897058955294597,1.0729591464083923,9.855679074865842,1.0673092354078406,True,9.882213920872347,1.0709096112749639,9.84088617851966,1.0652491717139174,True
cfg18_sw90_nt-0.5_pt0.25_bm2.0_rf0.85,OIL,90,-0.5,0.25,2.0,0.85,1.1773247016572121,0.22576565635740056,1.1798550873762443,0.22782375575083372,False,1.1755617808874714,0.2242137017402275,1.1780850183556857,0.2262905906561879,False
cfg19_sw90_nt-0.5_pt0.25_bm2.0_rf0.95,SP500,90,-0.5,0.25,2.0,0.95,85.29653326034074,0.15363702952625707,85.27722344483453,0.1530965091120862,True,85.16846070032473,0.15287740766152175,85.14917987853534,0.15233705290993851,True
cfg19_sw90_nt-0.5_pt0.25_bm2.0_rf0.95,GOLD,90,-0.5,0.25,2.0,0.95,2.2274943003309153,0.5039530478837181,2.2312322553607693,0.5049170813430391,False,2.224152802527144,0.5009470476819489,2.227883543414292,0.5019039393179513,False
